H_agua(min), H_relativa(max), voltaje, medición, H_suelo
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.02
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.04
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
1.08, 2.54, 4.00, 1.40, 78.03
